"phylum","class","order","family","genus","species","country","adm1","lon","lat"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Austria","Steiermark","15.729078","46.705368"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","France",NA,"-0.53517","42.83497"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Zeeland","4.05","51.3"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Zuid-Holland","4.05","51.85"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Zuid-Holland","4.1","51.95"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Noord-Brabant","4.85","51.5"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Utrecht","5.1","52.05"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Noord-Brabant","4.35","51.6"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Noord-Brabant","4.35","51.4"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Noord-Brabant","4.45","51.55"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Noord-Holland","4.95","52.8"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Limburg","6.1","51.3"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Gelderland","5.85","51.95"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Zeeland","4.1","51.6"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Zuid-Holland","4.55","52.1"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Zuid-Holland","4.5","51.95"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Noord-Holland","4.75","53"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Emilia-Romagna","11.730215","44.637099"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","France","Bretagne","-3.847841","47.796069"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Spain","Galicia","-8.355617","43.230566"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Veneto","10.819422","45.304375"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","France","Bretagne","-3.242373","47.809763"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Lombardia","9.728836","45.731058"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Veneto","12.434673","45.652505"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Switzerland","Bern","7.449273","46.96649"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Emilia-Romagna","10.678238","44.76022"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Veneto","10.984813","45.45743"
