,acceptedNameUsage,acceptedScientificName,acceptedTaxonKey,accessRights,adm1,adm2,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,basisOfRecord,bibliographicCitation,catalogNumber,class,classKey,cloc,collectionCode,collectionID,collectionKey,continent,coordinatePrecision,coordinateUncertaintyInMeters,country,crawlId,dataGeneralizations,datasetID,datasetKey,datasetName,dateIdentified,day,disposition,dynamicProperties,elevation,elevationAccuracy,endDayOfYear,eventDate,eventID,eventRemarks,eventTime,family,familyKey,fieldNumber,footprintSRS,footprintWKT,fullCountry,gbifID,genericName,genus,genusKey,geodeticDatum,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceRemarks,georeferenceSources,georeferenceVerificationStatus,habitat,higherClassification,higherGeography,hostingOrganizationKey,http://unknown.org/captive,http://unknown.org/datasetnameproperty,http://unknown.org/language,http://unknown.org/license,http://unknown.org/nick,http://unknown.org/recordEnteredBy,http://unknown.org/recordID,http://unknown.org/rights,http://unknown.org/rightsHolder,identificationID,identificationRemarks,identificationVerificationStatus,identifiedBy,identifier,inCluster,individualCount,informationWithheld,installationKey,institutionCode,institutionID,institutionKey,isInCluster,island,islandGroup,ISO2,iucnRedListCategory,key,kingdom,kingdomKey,language,lastCrawled,lastInterpreted,lastParsed,lat,license,lifeStage,locality,locationAccordingTo,locationID,locationRemarks,lon,materialSampleID,modified,month,municipality,nameAccordingTo,namePublishedInYear,nomenclaturalCode,occurrenceID,occurrenceRemarks,occurrenceStatus,order,orderKey,organismName,organismQuantity,organismQuantityType,originalNameUsage,otherCatalogNumbers,ownerInstitutionCode,parentEventID,phylum,phylumKey,preparations,programmeAcronym,projectId,protocol,publishingCountry,publishingOrgKey,recordedBy,recordNumber,references,rights,rightsHolder,sampleSizeUnit,sampleSizeValue,samplingEffort,samplingProtocol,scientificName,sex,species,speciesKey,specificEpithet,startDayOfYear,taxonConceptID,taxonID,taxonKey,taxonomicStatus,taxonRank,type,verbatimCoordinateSystem,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality,verbatimSRS,verbatimTaxonRank,vernacularName,waterBody,year,downloadDate
282,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,NA,Haute-Corse,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Haute-Corse, France",NA,NA,NA,NA,NA,10,France,1,NA,E44B9054-5C80-4750-96FD-F0DFF9845389,1560f099-f48d-43ac-8d88-ce329a53aa7e,NA,2015-10-13T00:00:00,13,NA,NA,NA,NA,NA,2015-10-13T00:00:00,58033ac2-aa3a-492d-9243-d84fcfc1194c,NA,NA,Noctuidae,7015,NA,NA,POINT(9.51299494946745 43),France,3495743918,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control could not be conclusive due to insufficient knowledge,GRENIER Stéphane (),58033ac2-aa3a-492d-9243-d84fcfc1194c,FALSE,NA,NA,07ea29ef-e386-4278-ae0f-095778a1b061,NA,NA,NA,FALSE,NA,NA,FR,NE,3495743918,Animalia,1,NA,2022-04-20T04:04:13.155+00:00,2022-04-26T01:57:16.513+00:00,2022-04-26T01:57:16.513+00:00,42.58125,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,9.51299,NA,2020-10-07T00:00:00.000+00:00,10,Borgo,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,NA,58033ac2-aa3a-492d-9243-d84fcfc1194c,WGS84,PRESENT,Lepidoptera,797,NA,NA,NA,"Spodoptère littorale (La) - Spodoptera littoralis (Boisduval, 1833)",NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,FR,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,GRENIER Stéphane (CEN MP),NA,NA,NA,NA,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,249412,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,6/24/2022
1208,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,NA,Haute-Corse,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Haute-Corse, France",NA,NA,NA,NA,NA,10,France,1,NA,E44B9054-5C80-4750-96FD-F0DFF9845389,1560f099-f48d-43ac-8d88-ce329a53aa7e,NA,NA,NA,NA,NA,NA,NA,NA,NA,fa3f7157-80f1-4fe3-8e20-59f29b3075be,NA,NA,Noctuidae,7015,NA,NA,POINT(9.51299494946745 43),France,3496210451,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control could not be conclusive due to insufficient knowledge,GRENIER Stéphane (),fa3f7157-80f1-4fe3-8e20-59f29b3075be,FALSE,NA,NA,07ea29ef-e386-4278-ae0f-095778a1b061,NA,NA,NA,FALSE,NA,NA,FR,NE,3496210451,Animalia,1,NA,2022-04-20T04:04:13.155+00:00,2022-04-26T01:57:22.158+00:00,2022-04-26T01:57:22.158+00:00,42.58125,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,9.51299,NA,2020-10-07T00:00:00.000+00:00,NA,Borgo,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,NA,fa3f7157-80f1-4fe3-8e20-59f29b3075be,WGS84,PRESENT,Lepidoptera,797,NA,NA,NA,"Spodoptère littorale (La) - Spodoptera littoralis (Boisduval, 1833)",NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,FR,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,GRENIER Stéphane (CEN MP),NA,NA,NA,NA,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,249412,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/24/2022
741,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Baden-Württemberg,NA,NA,"Altermatt F., Fritsch D., Huber W., Whitebread S. 2006. Die Gross-Schmetterlingsfauna der Region Basel. Monographien der Entomologischen Gesellschaft Basel, 423 pp.",NA,NA,HUMAN_OBSERVATION,"Info Fauna - Centre Suisse de Cartographie de la Faune (2021-05-06) CSCF-LEP-1838761. Information from: Altermatt F., Fritsch D., Huber W., Whitebread S. 2006. Die Gross-Schmetterlingsfauna der Region Basel. Monographien der Entomologischen Gesellschaft Basel, 423 pp. - Banque de données des hétérocères de Suisse",CSCF-LEP-1838761,Insecta,216,"Baden-Württemberg, Germany",NA,NA,NA,NA,NA,3535,Germany,27,"In order to respect the currently nationally agreed ethical framework while simultaneously sharing scientifically utilizable data for large scale studies, Swiss biodiversity data is generally published generalized to 5km grid squares. Altitude information corresponds to raw data.",CSCF-LEP,754e1720-be12-4ed6-a873-11a6f95aca47,Swiss National Moths Databank,NA,NA,NA,NA,250,NA,NA,1984-01-01T00:00:00,NA,NA,NA,Noctuidae,7015,94224,NA,NA,Germany,3037834510,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,23e067c0-a255-11da-beae-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anonymous,CSCF-LEP-1838761,FALSE,NA,NA,dc9d8bd0-3c20-4fba-b7ff-26d654817ea7,NA,NA,NA,FALSE,NA,NA,DE,NE,3037834510,Animalia,1,NA,2022-04-23T12:24:34.291+00:00,2022-04-26T09:04:48.069+00:00,2022-04-26T09:04:48.069+00:00,47.60306,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,7.60484,NA,NA,NA,NA,NA,NA,ICZN,CSCF-LEP-1838761,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,CH,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,Anonymous,NA,NA,NA,Info Fauna - Centre Suisse de Cartographie de la Faune,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,infospecies.ch:infofauna:32682,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,6/24/2022
218,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,"Peloponnese, Western Greece and the Ionian Islands",NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,18135049,Insecta,216,"Peloponnese, Western Greece and the Ionian Islands, Greece",Observations,NA,NA,NA,NA,25,Greece,309,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-11-05T20:16:31,3,NA,NA,NA,NA,NA,2018-11-03T19:45:11,NA,NA,17:45:11Z,Noctuidae,7015,NA,NA,NA,Greece,1935607906,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,mikegrutherford,NA,NA,NA,NA,38975566,NA,NA,Kostas Zontanos,18135049,FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,GR,NE,1935607906,Animalia,1,NA,2022-06-03T07:39:47.021+00:00,2022-06-03T10:54:36.763+00:00,2022-06-03T10:54:36.763+00:00,37.837276,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,21.128809,NA,2018-11-05T20:51:27.000+00:00,11,NA,NA,NA,NA,https://www.inaturalist.org/observations/18135049,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,GB,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Mike G. Rutherford,NA,https://www.inaturalist.org/observations/18135049,NA,Mike G. Rutherford,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,428994,5109931,ACCEPTED,SPECIES,NA,NA,NA,2018-11-03 7:45:11 pm EET,NA,"Campeggio Aginara, Agkinara Beach, Vartholomio 270 50, Greece",NA,NA,NA,NA,2018,6/24/2022
33,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,NA,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,OBS.228022623,Insecta,216,"Greece - Ilia, Greece",Observations,NA,NA,NA,NA,25,Greece,85,NA,NA,8a863029-f435-446a-821e-275f4f641165,NA,NA,7,NA,NA,NA,NA,NA,2021-09-07T00:00:00,NA,NA,8:43,Noctuidae,7015,NA,NA,NA,Greece,3722834237,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,Animalia|Noctuidae,NA,396d5f30-dea9-11db-8ab4-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228022623@OBS,FALSE,4,NA,85ccfd1a-a837-48d6-9a87-96c99f6fe012,NA,NA,NA,FALSE,NA,NA,GR,NE,3722834237,Animalia,1,NA,2022-03-24T16:48:37.114+00:00,2022-04-26T11:59:51.394+00:00,2022-04-26T11:59:51.394+00:00,37.643404,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Imago,Greece - Ilia,NA,NA,NA,21.618867,NA,2021-10-26T00:00:00.000+00:00,9,NA,NA,NA,NA,https://observation.org/observation/228022623,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,NL,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.228022623,NA,Stichting Observation International,NA,NA,NA,lighttrap,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,NA,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,Egyptian Cotton Leafworm,NA,2021,6/24/2022
101,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Attica,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,65882430,Insecta,216,"Attica, Greece",Observations,NA,NA,NA,NA,31,Greece,309,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-11-30T12:28:15,23,NA,NA,NA,NA,NA,2020-11-23T18:45:00,NA,NA,04:45:00Z,Noctuidae,7015,NA,NA,NA,Greece,2992733925,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,savvaszafeiriou,NA,NA,NA,NA,144214431,NA,NA,S<U+03AC>ßßa<U+03C2> <U+0396>afe<U+03B9><U+03C1><U+03AF><U+03BF><U+03C5> (Savvas Zafeiriou),65882430,FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,GR,NE,2992733925,Animalia,1,NA,2022-06-03T07:39:47.021+00:00,2022-06-03T11:13:30.200+00:00,2022-06-03T11:13:30.200+00:00,37.885458,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,23.747897,NA,2021-07-07T08:19:03.000+00:00,11,NA,NA,NA,NA,https://www.inaturalist.org/observations/65882430,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,GR,28eb1a3f-1c15-4a95-931a-4af90ecb574d,S<U+03AC>ßßa<U+03C2> <U+0396>afe<U+03B9><U+03C1><U+03AF><U+03BF><U+03C5> (Savvas Zafeiriou),NA,https://www.inaturalist.org/observations/65882430,NA,S<U+03AC>ßßa<U+03C2> <U+0396>afe<U+03B9><U+03C1><U+03AF><U+03BF><U+03C5> (Savvas Zafeiriou),NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,428994,5109931,ACCEPTED,SPECIES,NA,NA,NA,2020/11/23 6:45 PM SST,NA,"G<U+03BB><U+03C5>f<U+03AC>da, <U+0395><U+03BB><U+03BB><U+03AC>da",NA,NA,NA,NA,2020,6/24/2022
100,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Attica,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,65033565,Insecta,216,"Attica, Greece",Observations,NA,NA,NA,NA,31,Greece,309,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-11-16T20:45:18,16,NA,NA,NA,NA,NA,2020-11-16T17:39:00,NA,NA,03:39:00Z,Noctuidae,7015,NA,NA,NA,Greece,2988373200,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,savvaszafeiriou,NA,NA,NA,NA,142060776,NA,NA,S<U+03AC>ßßa<U+03C2> <U+0396>afe<U+03B9><U+03C1><U+03AF><U+03BF><U+03C5> (Savvas Zafeiriou),65033565,FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,GR,NE,2988373200,Animalia,1,NA,2022-06-03T07:39:47.021+00:00,2022-06-03T11:31:24.327+00:00,2022-06-03T11:31:24.327+00:00,37.883575,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,23.751254,NA,2021-07-07T08:19:03.000+00:00,11,NA,NA,NA,NA,https://www.inaturalist.org/observations/65033565,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,GR,28eb1a3f-1c15-4a95-931a-4af90ecb574d,S<U+03AC>ßßa<U+03C2> <U+0396>afe<U+03B9><U+03C1><U+03AF><U+03BF><U+03C5> (Savvas Zafeiriou),NA,https://www.inaturalist.org/observations/65033565,NA,S<U+03AC>ßßa<U+03C2> <U+0396>afe<U+03B9><U+03C1><U+03AF><U+03BF><U+03C5> (Savvas Zafeiriou),NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,428994,5109931,ACCEPTED,SPECIES,NA,NA,NA,2020/11/16 5:39 PM SST,NA,"G<U+03BB><U+03C5>f<U+03AC>da, <U+0395><U+03BB><U+03BB><U+03AC>da",NA,NA,NA,NA,2020,6/24/2022
102,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Crete,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,67402416,Insecta,216,"Crete, Greece",Observations,NA,NA,NA,NA,122,Greece,309,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-01-01T15:08:07,1,NA,NA,NA,NA,NA,2020-11-01T15:07:00,NA,NA,15:07:00Z,Noctuidae,7015,NA,NA,NA,Greece,3031649180,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,fotis-samaritakis,NA,NA,NA,NA,148598882,NA,NA,fotis-samaritakis,67402416,FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,GR,NE,3031649180,Animalia,1,NA,2022-06-03T07:39:47.021+00:00,2022-06-03T10:56:00.484+00:00,2022-06-03T10:56:00.484+00:00,35.532789,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,23.818828,NA,2021-05-18T12:35:34.000+00:00,11,NA,NA,NA,NA,https://www.inaturalist.org/observations/67402416,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,GR,28eb1a3f-1c15-4a95-931a-4af90ecb574d,fotis-samaritakis,NA,https://www.inaturalist.org/observations/67402416,NA,fotis-samaritakis,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,428994,5109931,ACCEPTED,SPECIES,NA,NA,NA,2020/11/01 3:07 PM UTC,NA,"<U+039A><U+03C1><U+03AE>t<U+03B7>, <U+0395><U+03BB><U+03BB><U+03AC>da",NA,NA,NA,NA,2020,6/24/2022
255,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Crete,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,8917964,Insecta,216,"Crete, Greece",Observations,NA,NA,NA,NA,122,Greece,309,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2017-11-26T02:36:58,25,NA,NA,NA,NA,NA,2016-10-25T12:46:00,NA,NA,11:46:00Z,Noctuidae,7015,NA,NA,NA,Greece,1703202626,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,richardjaybee,NA,NA,NA,NA,19158616,NA,NA,katunchik,8917964,FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,GR,NE,1703202626,Animalia,1,NA,2022-06-03T07:39:47.021+00:00,2022-06-03T11:16:12.274+00:00,2022-06-03T11:16:12.274+00:00,35.511179,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Larva,NA,NA,NA,NA,23.903761,NA,2021-07-27T19:29:30.000+00:00,10,NA,NA,NA,NA,https://www.inaturalist.org/observations/8917964,Several of these seen crossing a path.,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,richardjaybee,NA,https://www.inaturalist.org/observations/8917964,NA,richardjaybee,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,428994,5109931,ACCEPTED,SPECIES,NA,NA,NA,2016/10/25 1:46 PM BST,NA,"Crete, Greece",NA,NA,NA,NA,2016,6/24/2022
220,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Crete,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,67401848,Insecta,216,"Crete, Greece",Observations,NA,NA,NA,NA,487,Greece,309,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-01-01T14:52:50,2,NA,NA,NA,NA,NA,2018-12-02T15:42:00,NA,NA,15:42:00Z,Noctuidae,7015,NA,NA,NA,Greece,3031848151,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,fotis-samaritakis,NA,NA,NA,NA,148597436,NA,NA,fotis-samaritakis,67401848,FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,GR,NE,3031848151,Animalia,1,NA,2022-06-03T07:39:47.021+00:00,2022-06-03T11:54:14.073+00:00,2022-06-03T11:54:14.073+00:00,35.53272,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,24.057877,NA,2021-05-18T12:35:34.000+00:00,12,NA,NA,NA,NA,https://www.inaturalist.org/observations/67401848,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,GR,28eb1a3f-1c15-4a95-931a-4af90ecb574d,fotis-samaritakis,NA,https://www.inaturalist.org/observations/67401848,NA,fotis-samaritakis,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,428994,5109931,ACCEPTED,SPECIES,NA,NA,NA,2018/12/02 3:42 PM UTC,NA,"<U+039A><U+03C1><U+03AE>t<U+03B7>, <U+0395><U+03BB><U+03BB><U+03AC>da",NA,NA,NA,NA,2018,6/24/2022
383,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,NA,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,1345755995,Insecta,216,"Küste östlich Georgiopoli, Greece",naturgucker,NA,NA,NA,NA,250,Greece,222,NA,NA,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NA,NA,10,NA,NA,NA,NA,NA,2010-10-10T00:00:00,NA,NA,NA,Noctuidae,7015,NA,NA,NA,Greece,2330184775,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,bb646dff-a905-4403-a49b-6d378c2cf0d9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,36cae45c-1983-48be-9cf9-0672c4a60612,naturgucker,NA,NA,FALSE,NA,NA,GR,NE,2330184775,Animalia,1,NA,2022-04-20T02:41:26.631+00:00,2022-04-27T06:18:33.409+00:00,2022-04-27T06:18:33.409+00:00,35.357418,http://creativecommons.org/licenses/by/4.0/legalcode,NA,Küste östlich Georgiopoli,NA,NA,NA,24.273262,NA,NA,10,NA,NA,NA,NA,NA,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,BIOCASE,DE,bb646dff-a905-4403-a49b-6d378c2cf0d9,-868728425,NA,NA,NA,NA,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,NA,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,6/24/2022
384,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,NA,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,-1196527494,Insecta,216,"Küste östlich Georgiopoli, Greece",naturgucker,NA,NA,NA,NA,250,Greece,222,NA,NA,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NA,NA,13,NA,NA,NA,NA,NA,2010-10-13T00:00:00,NA,NA,NA,Noctuidae,7015,NA,NA,NA,Greece,2330187897,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,bb646dff-a905-4403-a49b-6d378c2cf0d9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,36cae45c-1983-48be-9cf9-0672c4a60612,naturgucker,NA,NA,FALSE,NA,NA,GR,NE,2330187897,Animalia,1,NA,2022-04-20T02:41:26.631+00:00,2022-04-27T06:18:43.472+00:00,2022-04-27T06:18:43.472+00:00,35.357418,http://creativecommons.org/licenses/by/4.0/legalcode,NA,Küste östlich Georgiopoli,NA,NA,NA,24.273262,NA,NA,10,NA,NA,NA,NA,NA,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,BIOCASE,DE,bb646dff-a905-4403-a49b-6d378c2cf0d9,1597687675,NA,NA,NA,NA,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,NA,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,6/24/2022
394,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Crete,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,3480962,Insecta,216,"Crete, Greece",Observations,NA,NA,NA,NA,NA,Greece,309,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2016-06-19T03:32:18,11,NA,NA,NA,NA,NA,2008-02-11T00:00:00,NA,NA,NA,Noctuidae,7015,NA,NA,NA,Greece,1899812164,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,stevedaniels,NA,NA,NA,NA,6668483,NA,NA,Steve Daniels,3480962,FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,GR,NE,1899812164,Animalia,1,NA,2022-06-03T07:39:47.021+00:00,2022-06-03T11:31:47.436+00:00,2022-06-03T11:31:47.436+00:00,35.020796,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Adult,NA,NA,NA,NA,25.856993,NA,2018-08-29T06:25:54.000+00:00,2,NA,NA,NA,NA,http://www.inaturalist.org/observations/3480962,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,GB,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Steve Daniels,NA,https://www.inaturalist.org/observations/3480962,NA,Steve Daniels,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,428994,5109931,ACCEPTED,SPECIES,NA,NA,NA,2/11/2008,NA,"Ferma, Crete",NA,NA,NA,NA,2008,6/24/2022
