"","acceptedNameUsageID","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","behavior","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","created","dataGeneralizations","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","footprintWKT","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferenceRemarks","georeferenceSources","habitat","higherClassification","higherGeography","http://rs.tdwg.org/dwc/terms/organismQuantity","http://unknown.org/nick","http://unknown.org/occurrenceDetails","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","installationKey","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","municipality","nameAccordingTo","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimCoordinateSystem","verbatimEventDate","verbatimLocality","verbatimSRS","verbatimTaxonRank","vernacularName","year","downloadDate"
"179","DSS0043900007B04","Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"[]","Insecta",216,"Akrotiri and Dhekelia",NA,NA,NA,0.01,NA,"Akrotiri and Dhekelia",176,NA,NA,NA,"962f59bc-f762-11e1-a439-00145eb45e9a","Atlas der Zikaden Luxemburgs",NA,29,NA,NA,"Taxon status for Luxembourg: []",NA,NA,NA,"2005-08-29T00:00:00",NA,"Beschreibung_Ort: wie Pr.-Fl. 33: Ufervegetation am Bach (Gräser, Binsen, Kräuter)",NA,"Delphacidae",8498,NA,NA,NA,"1891736728","Laodelphax","Laodelphax",2056110,"WGS84","All geographic coordinates have been coarsened to 0.01 decimal degrees",NA,"Offenland feuchter Standorte",NA,NA,"1",NA,NA,"Laodelphax striatellus",NA,"NBNSYS0000000011",NA,"Olthoff Thomas","DSS0043900007JE6",NA,NA,"82aa92d4-0834-4396-b677-e04137b6961c","MNHNL","https://www.gbif.org/grscicoll/institution/40452d31-2f91-460a-a624-7ecf27eac71e",NA,1891736728,"Animalia",1,NA,"2020-10-05T04:48:30.725+0000","2020-10-07T13:43:35.058+0000","2020-10-07T13:43:35.058+0000",49.8,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,5.83,NA,8,NA,NA,NA,"DSS0043900007JE6","Beschreibung_Ort: wie Pr.-Fl. 33: Ufervegetation am Bach (Gräser, Binsen, Kräuter)","PRESENT","Hemiptera",809,1,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","LU","75642970-f855-11dd-8235-b8a03c50a862","Thomas Olthoff","54_42",NA,NA,NA,"Net","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"DSS0043900189CO0",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2005-8-29/2005-8-29",NA,NA,NA,"DE:Wanderspornzikade,",2005,2020-10-17
"180","DSS0043900007OA6","Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"[]","Insecta",216,"Akrotiri and Dhekelia",NA,NA,NA,0.01,NA,"Akrotiri and Dhekelia",176,NA,NA,NA,"962f59bc-f762-11e1-a439-00145eb45e9a","Atlas der Zikaden Luxemburgs",NA,27,NA,NA,"Taxon status for Luxembourg: []",NA,NA,NA,"2005-08-27T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,NA,"1891740262","Laodelphax","Laodelphax",2056110,"WGS84","All geographic coordinates have been coarsened to 0.01 decimal degrees",NA,NA,NA,NA,"1",NA,NA,"Laodelphax striatellus",NA,"NBNSYS0000000011",NA,"unknown","DSS0043900007M51",NA,NA,"82aa92d4-0834-4396-b677-e04137b6961c","MNHNL","https://www.gbif.org/grscicoll/institution/40452d31-2f91-460a-a624-7ecf27eac71e",NA,1891740262,"Animalia",1,NA,"2020-10-05T04:48:30.725+0000","2020-10-07T13:43:58.355+0000","2020-10-07T13:43:58.355+0000",49.9,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,6.1,NA,8,NA,NA,NA,"DSS0043900007M51",NA,"PRESENT","Hemiptera",809,1,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","LU","75642970-f855-11dd-8235-b8a03c50a862","unknown","37_79",NA,NA,NA,"Net","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"DSS0043900189CO0",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2005-8-27/2005-8-27",NA,NA,NA,"DE:Wanderspornzikade,",2005,2020-10-17
"181",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Iwate","Yahaba",NA,NA,"PRESERVED_SPECIMEN",NA,"141329","Insecta",216,"Iwate, Yahaba, Japan","IN",NA,NA,NA,NA,"Japan",94,NA,NA,NA,"231c4696-5b2b-4702-b495-2beb86e082e4",NA,NA,2,NA,NA,NA,NA,NA,NA,"2004-06-02T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Japan","1834997560","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Animalia|Arthropoda|Insecta|Delphacidae|Laodelphax|striatella","Japan|Iwate|Yahaba",NA,NA,NA,NA,NA,NA,NA,NA,"187",NA,NA,"82d6992a-b20b-4e74-b6ac-6b971b2c485d","IPMM",NA,"JP",1834997560,"Animalia",1,"en","2020-10-06T14:59:00.452+0000","2020-10-07T11:17:13.267+0000","2020-10-07T11:17:13.267+0000",39.604167,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,141.19375,"2012-05-29T01:00:32.000+0000",6,NA,NA,NA,"bf91d5ca-ef31-11e6-880a-70e2840fc270",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","JP","4fd82480-ea1c-11da-8db4-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES","text",NA,NA,NA,NA,NA,NA,"<U+30D2><U+30E1><U+30C8><U+30D3><U+30A6><U+30F3><U+30AB>",2004,2020-10-17
"182","DSS0043900007IVF","Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"[]","Insecta",216,"Akrotiri and Dhekelia",NA,NA,NA,0.01,NA,"Akrotiri and Dhekelia",176,NA,NA,NA,"962f59bc-f762-11e1-a439-00145eb45e9a","Atlas der Zikaden Luxemburgs",NA,29,NA,NA,"Taxon status for Luxembourg: []",NA,NA,NA,"2004-06-29T00:00:00",NA,"Beschreibung_Ort: Feuchtbrache \/ Wiese; Anmerkung: * im steilen Tal",NA,"Delphacidae",8498,NA,NA,NA,"1891720747","Laodelphax","Laodelphax",2056110,"WGS84","All geographic coordinates have been coarsened to 0.01 decimal degrees",NA,"Offenland feuchter Standorte",NA,NA,"1",NA,NA,"Laodelphax striatellus",NA,"NBNSYS0000000011",NA,"Nickel Herbert","DSS004390000771O",NA,NA,"82aa92d4-0834-4396-b677-e04137b6961c","MNHNL","https://www.gbif.org/grscicoll/institution/40452d31-2f91-460a-a624-7ecf27eac71e",NA,1891720747,"Animalia",1,NA,"2020-10-05T04:48:30.725+0000","2020-10-07T13:43:57.662+0000","2020-10-07T13:43:57.662+0000",50.09,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,6.03,NA,6,NA,NA,NA,"DSS004390000771O","Beschreibung_Ort: Feuchtbrache \/ Wiese; Anmerkung: * im steilen Tal","PRESENT","Hemiptera",809,1,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","LU","75642970-f855-11dd-8235-b8a03c50a862","Herbert Nickel","10_21",NA,NA,NA,"Net","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"DSS0043900189CO0",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2004-6-29/2004-6-29",NA,NA,NA,"DE:Wanderspornzikade,",2004,2020-10-17
"183","DSS0043900007GET","Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"[]","Insecta",216,"Akrotiri and Dhekelia",NA,NA,NA,0.01,NA,"Akrotiri and Dhekelia",176,NA,NA,NA,"962f59bc-f762-11e1-a439-00145eb45e9a","Atlas der Zikaden Luxemburgs",NA,30,NA,NA,"Taxon status for Luxembourg: []",NA,NA,NA,"2004-06-30T00:00:00",NA,"Beschreibung_Ort: Trockenruderal",NA,"Delphacidae",8498,NA,NA,NA,"1891731366","Laodelphax","Laodelphax",2056110,"WGS84","All geographic coordinates have been coarsened to 0.01 decimal degrees",NA,"Offenland mesophiler Standorte",NA,NA,"1",NA,NA,"Laodelphax striatellus",NA,"NBNSYS0000000011",NA,"Niedringhaus Rolf","DSS0043900007F4C",NA,NA,"82aa92d4-0834-4396-b677-e04137b6961c","MNHNL","https://www.gbif.org/grscicoll/institution/40452d31-2f91-460a-a624-7ecf27eac71e",NA,1891731366,"Animalia",1,NA,"2020-10-05T04:48:30.725+0000","2020-10-07T13:43:30.549+0000","2020-10-07T13:43:30.549+0000",49.63,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,6.05,NA,6,NA,NA,NA,"DSS0043900007F4C","Beschreibung_Ort: Trockenruderal","PRESENT","Hemiptera",809,1,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","LU","75642970-f855-11dd-8235-b8a03c50a862","Rolf Niedringhaus","101_20",NA,NA,NA,"Net","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"DSS0043900189CO0",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2004-6-30/2004-6-30",NA,NA,NA,"DE:Wanderspornzikade,",2004,2020-10-17
"184",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Iwate","Yahaba",NA,NA,"PRESERVED_SPECIMEN",NA,"141330","Insecta",216,"Iwate, Yahaba, Japan","IN",NA,NA,NA,NA,"Japan",94,NA,NA,NA,"231c4696-5b2b-4702-b495-2beb86e082e4",NA,NA,9,NA,NA,NA,NA,NA,NA,"2004-07-09T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Japan","1834997539","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Animalia|Arthropoda|Insecta|Delphacidae|Laodelphax|striatella","Japan|Iwate|Yahaba",NA,NA,NA,NA,NA,NA,NA,NA,"188",NA,NA,"82d6992a-b20b-4e74-b6ac-6b971b2c485d","IPMM",NA,"JP",1834997539,"Animalia",1,"en","2020-10-06T14:59:00.452+0000","2020-10-07T11:17:14.246+0000","2020-10-07T11:17:14.246+0000",39.604167,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,141.18125,"2012-05-29T01:00:33.000+0000",7,NA,NA,NA,"bf91fd84-ef31-11e6-b79e-70e2840fc270",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","JP","4fd82480-ea1c-11da-8db4-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES","text",NA,NA,NA,NA,NA,NA,"<U+30D2><U+30E1><U+30C8><U+30D3><U+30A6><U+30F3><U+30AB>",2004,2020-10-17
"185",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Iwate","Morioka",NA,NA,"PRESERVED_SPECIMEN",NA,"141327","Insecta",216,"Iwate, Morioka, Japan","IN",NA,NA,NA,NA,"Japan",94,NA,NA,NA,"231c4696-5b2b-4702-b495-2beb86e082e4",NA,NA,26,NA,NA,NA,NA,NA,NA,"2004-08-26T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Japan","1834997470","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Animalia|Arthropoda|Insecta|Delphacidae|Laodelphax|striatella","Japan|Iwate|Morioka",NA,NA,NA,NA,NA,NA,NA,NA,"185",NA,NA,"82d6992a-b20b-4e74-b6ac-6b971b2c485d","IPMM",NA,"JP",1834997470,"Animalia",1,"en","2020-10-06T14:59:00.452+0000","2020-10-07T11:17:13.243+0000","2020-10-07T11:17:13.243+0000",39.804167,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,141.19375,"2012-05-29T01:00:32.000+0000",8,NA,NA,NA,"bf918714-ef31-11e6-8301-70e2840fc270",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","JP","4fd82480-ea1c-11da-8db4-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES","text",NA,NA,NA,NA,NA,NA,"<U+30D2><U+30E1><U+30C8><U+30D3><U+30A6><U+30F3><U+30AB>",2004,2020-10-17
"187","DSS0043900007KI2","Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"[]","Insecta",216,"Akrotiri and Dhekelia",NA,NA,NA,0.01,NA,"Akrotiri and Dhekelia",176,NA,NA,NA,"962f59bc-f762-11e1-a439-00145eb45e9a","Atlas der Zikaden Luxemburgs",NA,11,NA,NA,"Taxon status for Luxembourg: []",NA,NA,NA,"2004-08-11T00:00:00",NA,"Beschreibung_Ort: Feuchtgruenland",NA,"Delphacidae",8498,NA,NA,NA,"1891740833","Laodelphax","Laodelphax",2056110,"WGS84","All geographic coordinates have been coarsened to 0.01 decimal degrees",NA,"Offenland feuchter Standorte",NA,NA,"1",NA,NA,"Laodelphax striatellus",NA,"NBNSYS0000000011",NA,"Nickel Herbert","DSS0043900007MID",NA,NA,"82aa92d4-0834-4396-b677-e04137b6961c","MNHNL","https://www.gbif.org/grscicoll/institution/40452d31-2f91-460a-a624-7ecf27eac71e",NA,1891740833,"Animalia",1,NA,"2020-10-05T04:48:30.725+0000","2020-10-07T13:44:03.407+0000","2020-10-07T13:44:03.407+0000",49.82,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,6.32,NA,8,NA,NA,NA,"DSS0043900007MID","Beschreibung_Ort: Feuchtgruenland","PRESENT","Hemiptera",809,1,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","LU","75642970-f855-11dd-8235-b8a03c50a862","Herbert Nickel","61_21",NA,NA,NA,"Net","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"DSS0043900189CO0",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2004-8-11/2004-8-11",NA,NA,NA,"DE:Wanderspornzikade,",2004,2020-10-17
"188","DSS00439000078B8","Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"[]","Insecta",216,"Akrotiri and Dhekelia",NA,NA,NA,0.01,NA,"Akrotiri and Dhekelia",176,NA,NA,NA,"962f59bc-f762-11e1-a439-00145eb45e9a","Atlas der Zikaden Luxemburgs",NA,11,NA,NA,"Taxon status for Luxembourg: []",NA,NA,NA,"2004-08-11T00:00:00",NA,"Beschreibung_Ort: Waldrand (Q. petr., Schlehe)",NA,"Delphacidae",8498,NA,NA,NA,"1891744487","Laodelphax","Laodelphax",2056110,"WGS84","All geographic coordinates have been coarsened to 0.01 decimal degrees",NA,"Gebüsch mesophiler Standorte",NA,NA,"2",NA,NA,"Laodelphax striatellus",NA,"NBNSYS0000000011",NA,"Nickel Herbert","DSS0043900007PR6",NA,NA,"82aa92d4-0834-4396-b677-e04137b6961c","MNHNL","https://www.gbif.org/grscicoll/institution/40452d31-2f91-460a-a624-7ecf27eac71e",NA,1891744487,"Animalia",1,NA,"2020-10-05T04:48:30.725+0000","2020-10-07T13:43:58.821+0000","2020-10-07T13:43:58.821+0000",49.82,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,6.3,NA,8,NA,NA,NA,"DSS0043900007PR6","Beschreibung_Ort: Waldrand (Q. petr., Schlehe)","PRESENT","Hemiptera",809,2,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","LU","75642970-f855-11dd-8235-b8a03c50a862","Herbert Nickel","60_17",NA,NA,NA,"Net","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"DSS0043900189CO0",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2004-8-11/2004-8-11",NA,NA,NA,"DE:Wanderspornzikade,",2004,2020-10-17
"189",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Iwate","Yahaba",NA,NA,"PRESERVED_SPECIMEN",NA,"141332","Insecta",216,"Iwate, Yahaba, Japan","IN",NA,NA,NA,NA,"Japan",94,NA,NA,NA,"231c4696-5b2b-4702-b495-2beb86e082e4",NA,NA,9,NA,NA,NA,NA,NA,NA,"2004-09-09T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Japan","1834997542","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Animalia|Arthropoda|Insecta|Delphacidae|Laodelphax|striatella","Japan|Iwate|Yahaba",NA,NA,NA,NA,NA,NA,NA,NA,"190",NA,NA,"82d6992a-b20b-4e74-b6ac-6b971b2c485d","IPMM",NA,"JP",1834997542,"Animalia",1,"en","2020-10-06T14:59:00.452+0000","2020-10-07T11:17:14.280+0000","2020-10-07T11:17:14.280+0000",39.604167,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,141.16875,"2012-05-29T01:00:33.000+0000",9,NA,NA,NA,"bf924bb8-ef31-11e6-a289-70e2840fc270",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","JP","4fd82480-ea1c-11da-8db4-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES","text",NA,NA,NA,NA,NA,NA,"<U+30D2><U+30E1><U+30C8><U+30D3><U+30A6><U+30F3><U+30AB>",2004,2020-10-17
"191","DSS0043900007MBA","Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"[]","Insecta",216,"Akrotiri and Dhekelia",NA,NA,NA,0.01,NA,"Akrotiri and Dhekelia",176,NA,NA,NA,"962f59bc-f762-11e1-a439-00145eb45e9a","Atlas der Zikaden Luxemburgs",NA,8,NA,NA,"Taxon status for Luxembourg: []",NA,NA,NA,"2004-09-08T00:00:00",NA,"Beschreibung_Ort: venaesster Parkrasen",NA,"Delphacidae",8498,NA,NA,NA,"1891725465","Laodelphax","Laodelphax",2056110,"WGS84","All geographic coordinates have been coarsened to 0.01 decimal degrees",NA,"Offenland mesophiler Standorte",NA,NA,"1",NA,NA,"Laodelphax striatellus",NA,"NBNSYS0000000011",NA,"Nickel Herbert","DSS0043900007AKQ",NA,NA,"82aa92d4-0834-4396-b677-e04137b6961c","MNHNL","https://www.gbif.org/grscicoll/institution/40452d31-2f91-460a-a624-7ecf27eac71e",NA,1891725465,"Animalia",1,NA,"2020-10-05T04:48:30.725+0000","2020-10-07T13:43:31.263+0000","2020-10-07T13:43:31.263+0000",49.81,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,6.09,NA,9,NA,NA,NA,"DSS0043900007AKQ","Beschreibung_Ort: venaesster Parkrasen","PRESENT","Hemiptera",809,1,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","LU","75642970-f855-11dd-8235-b8a03c50a862","Herbert Nickel","57_20",NA,NA,NA,"Net","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"DSS0043900189CO0",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2004-9-8/2004-9-8",NA,NA,NA,"DE:Wanderspornzikade,",2004,2020-10-17
"192",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Iwate","Ichinoseki",NA,NA,"PRESERVED_SPECIMEN",NA,"141340","Insecta",216,"Iwate, Ichinoseki, Japan","IN",NA,NA,NA,NA,"Japan",94,NA,NA,NA,"231c4696-5b2b-4702-b495-2beb86e082e4",NA,NA,21,NA,NA,NA,NA,NA,NA,"2003-05-21T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Japan","1834997557","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Animalia|Arthropoda|Insecta|Delphacidae|Laodelphax|striatella","Japan|Iwate|Ichinoseki",NA,NA,NA,NA,NA,NA,NA,NA,"198",NA,NA,"82d6992a-b20b-4e74-b6ac-6b971b2c485d","IPMM",NA,"JP",1834997557,"Animalia",1,"en","2020-10-06T14:59:00.452+0000","2020-10-07T11:17:12.371+0000","2020-10-07T11:17:12.371+0000",38.904167,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,141.25625,"2012-05-29T01:00:34.000+0000",5,NA,NA,NA,"bf939b80-ef31-11e6-a498-70e2840fc270",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","JP","4fd82480-ea1c-11da-8db4-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES","text",NA,NA,NA,NA,NA,NA,"<U+30D2><U+30E1><U+30C8><U+30D3><U+30A6><U+30F3><U+30AB>",2003,2020-10-17
"195",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Iwate","Ichinoseki",NA,NA,"PRESERVED_SPECIMEN",NA,"141344","Insecta",216,"Iwate, Ichinoseki, Japan","IN",NA,NA,NA,NA,"Japan",94,NA,NA,NA,"231c4696-5b2b-4702-b495-2beb86e082e4",NA,NA,21,NA,NA,NA,NA,NA,NA,"2003-05-21T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Japan","1834997576","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Animalia|Arthropoda|Insecta|Delphacidae|Laodelphax|striatella","Japan|Iwate|Ichinoseki",NA,NA,NA,NA,NA,NA,NA,NA,"202",NA,NA,"82d6992a-b20b-4e74-b6ac-6b971b2c485d","IPMM",NA,"JP",1834997576,"Animalia",1,"en","2020-10-06T14:59:00.452+0000","2020-10-07T11:17:12.374+0000","2020-10-07T11:17:12.374+0000",38.929167,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,141.25625,"2012-05-29T01:00:35.000+0000",5,NA,NA,NA,"bf944292-ef31-11e6-be4d-70e2840fc270",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","JP","4fd82480-ea1c-11da-8db4-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES","text",NA,NA,NA,NA,NA,NA,"<U+30D2><U+30E1><U+30C8><U+30D3><U+30A6><U+30F3><U+30AB>",2003,2020-10-17
"196","DSS0043900007737","Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"[]","Insecta",216,"Akrotiri and Dhekelia",NA,NA,NA,0.01,NA,"Akrotiri and Dhekelia",176,NA,NA,NA,"962f59bc-f762-11e1-a439-00145eb45e9a","Atlas der Zikaden Luxemburgs",NA,22,NA,NA,"Taxon status for Luxembourg: []",NA,NA,NA,"2003-06-22T00:00:00",NA,"Beschreibung_Ort: Kalkmagerrasen",NA,"Delphacidae",8498,NA,NA,NA,"1891719448","Laodelphax","Laodelphax",2056110,"WGS84","All geographic coordinates have been coarsened to 0.01 decimal degrees",NA,"Offenland trockenwarmer Standorte",NA,NA,"1",NA,NA,"Laodelphax striatellus",NA,"NBNSYS0000000011",NA,"Nickel Herbert","DSS004390000761Q",NA,NA,"82aa92d4-0834-4396-b677-e04137b6961c","MNHNL","https://www.gbif.org/grscicoll/institution/40452d31-2f91-460a-a624-7ecf27eac71e",NA,1891719448,"Animalia",1,NA,"2020-10-05T04:48:30.725+0000","2020-10-07T13:43:57.771+0000","2020-10-07T13:43:57.771+0000",49.57,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,6.35,NA,6,NA,NA,NA,"DSS004390000761Q","Beschreibung_Ort: Kalkmagerrasen","PRESENT","Hemiptera",809,1,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","LU","75642970-f855-11dd-8235-b8a03c50a862","Herbert Nickel","114_5",NA,NA,NA,"Net","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"DSS0043900189CO0",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2003-6-22/2003-6-22",NA,NA,NA,"DE:Wanderspornzikade,",2003,2020-10-17
