"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionKey","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","establishmentMeans","eventDate","eventRemarks","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferenceSources","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/language","http://unknown.org/rights","http://unknown.org/rightsHolder","http://unknown.org/species","http://unknown.org/taxonRankID","identificationQualifier","identificationRemarks","identifiedBy","identifier","individualCount","installationKey","institutionCode","institutionID","institutionKey","isInCluster","ISO2","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","otherCatalogNumbers","phylum","phylumKey","preparations","projectId","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","vernacularName","year","downloadDate"
"61","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85329","Arachnida",367,"Dobson's Farm, Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,"2003-09-11T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612775","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","5c30fde6-49a2-4916-bba3-e3caa17937a8",1,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612775,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:21.377+00:00","2022-10-18T00:41:21.377+00:00",-15.7508,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Dobson's Farm, Kununurra, WA, Australia",NA,128.6875,"2021-02-24T00:00:00.000+00:00",9,NA,"5c30fde6-49a2-4916-bba3-e3caa17937a8",NA,"PRESENT","Trombidiformes",543,"1398387","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,"MALE","Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
"62","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85309","Arachnida",367,"Mangana (Lot 545) Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,"2003-09-11T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612777","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","a6d915c3-7971-4cc8-866a-91f7f0b85b60",1,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612777,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:26.426+00:00","2022-10-18T00:41:26.426+00:00",-15.8703,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Mangana (Lot 545) Kununurra, WA, Australia",NA,128.7338,"2021-02-24T00:00:00.000+00:00",9,NA,"a6d915c3-7971-4cc8-866a-91f7f0b85b60",NA,"PRESENT","Trombidiformes",543,"1398416","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,"FEMALE","Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
"63","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85327","Arachnida",367,"Dobson's Farm, Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,"2003-09-11T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612783","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","e971dc2f-d738-417f-bf64-1c1f9f8eca85",1,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612783,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:44.781+00:00","2022-10-18T00:41:44.781+00:00",-15.7508,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Dobson's Farm, Kununurra, WA, Australia",NA,128.6875,"2021-02-24T00:00:00.000+00:00",9,NA,"e971dc2f-d738-417f-bf64-1c1f9f8eca85",NA,"PRESENT","Trombidiformes",543,"1398358","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,"FEMALE","Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
"64","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85328","Arachnida",367,"Dobson's Farm, Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,"2003-09-11T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612785","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","54791729-6106-45f3-86f4-89979d47da2e",3,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612785,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:37.386+00:00","2022-10-18T00:41:37.386+00:00",-15.7508,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Dobson's Farm, Kununurra, WA, Australia",NA,128.6875,"2021-02-24T00:00:00.000+00:00",9,NA,"54791729-6106-45f3-86f4-89979d47da2e",NA,"PRESENT","Trombidiformes",543,"1398374","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,NA,"Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
"65","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85310","Arachnida",367,"Mangana (Lot 545) Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,"2003-09-11T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612791","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","eb3d86c4-1cf4-49e6-86e0-8b1438adcd58",1,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612791,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:44.831+00:00","2022-10-18T00:41:44.831+00:00",-15.8703,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Mangana (Lot 545) Kununurra, WA, Australia",NA,128.7338,"2021-02-24T00:00:00.000+00:00",9,NA,"eb3d86c4-1cf4-49e6-86e0-8b1438adcd58",NA,"PRESENT","Trombidiformes",543,"1398426","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,"FEMALE","Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
"66","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85316","Arachnida",367,"Mangana (Lot 545) Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,"2003-09-11T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612801","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","83a9bf36-17c9-4ef3-8bed-59bccb2a3ddf",1,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612801,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:24.250+00:00","2022-10-18T00:41:24.250+00:00",-15.8703,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Mangana (Lot 545) Kununurra, WA, Australia",NA,128.7338,"2021-02-24T00:00:00.000+00:00",9,NA,"83a9bf36-17c9-4ef3-8bed-59bccb2a3ddf",NA,"PRESENT","Trombidiformes",543,"1398194","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,"MALE","Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
"67","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85317","Arachnida",367,"Mangana (Lot 545) Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,"2003-09-11T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612803","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","7d847976-8957-4ed9-9a16-c19b73c7d226",1,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612803,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:24.077+00:00","2022-10-18T00:41:24.077+00:00",-15.8703,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Mangana (Lot 545) Kununurra, WA, Australia",NA,128.7338,"2021-02-24T00:00:00.000+00:00",9,NA,"7d847976-8957-4ed9-9a16-c19b73c7d226",NA,"PRESENT","Trombidiformes",543,"1398209","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,"MALE","Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
"68","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85325","Arachnida",367,"Dobson's Farm, Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,"2003-09-11T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612805","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","fd4539ab-0b97-4883-be23-28bb2f8dcbaa",1,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612805,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:30.843+00:00","2022-10-18T00:41:30.843+00:00",-15.7508,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Dobson's Farm, Kununurra, WA, Australia",NA,128.6875,"2021-02-24T00:00:00.000+00:00",9,NA,"fd4539ab-0b97-4883-be23-28bb2f8dcbaa",NA,"PRESENT","Trombidiformes",543,"1398330","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,"FEMALE","Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
"69","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85337","Arachnida",367,"Dobson's Farm, Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,"2003-09-11T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612806","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","eb70c5b4-12f2-4e60-869f-662851e3af0e",1,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612806,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:30.177+00:00","2022-10-18T00:41:30.177+00:00",-15.7508,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Dobson's Farm, Kununurra, WA, Australia",NA,128.6875,"2021-02-24T00:00:00.000+00:00",9,NA,"eb70c5b4-12f2-4e60-869f-662851e3af0e",NA,"PRESENT","Trombidiformes",543,"1398298","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,"MALE","Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
"70","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85684","Arachnida",367,"Frank Wise Res. Inst., station office, Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,9,NA,"2003-09-09T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612809","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","6c5140f2-7fb6-43e7-804a-b6362b671be6",1,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612809,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:22.223+00:00","2022-10-18T00:41:22.223+00:00",-15.6338,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Frank Wise Res. Inst., station office, Kununurra, WA, Australia",NA,128.7095,"2021-02-24T00:00:00.000+00:00",9,NA,"6c5140f2-7fb6-43e7-804a-b6362b671be6",NA,"PRESENT","Trombidiformes",543,"1398525","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,"MALE","Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
"71","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85323","Arachnida",367,"Dobson's Farm, Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,"2003-09-11T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612813","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","c67307b3-7afc-4d50-8810-2d72b8c4e4fd",1,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612813,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:43.392+00:00","2022-10-18T00:41:43.392+00:00",-15.7508,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Dobson's Farm, Kununurra, WA, Australia",NA,128.6875,"2021-02-24T00:00:00.000+00:00",9,NA,"c67307b3-7afc-4d50-8810-2d72b8c4e4fd",NA,"PRESENT","Trombidiformes",543,"1398306","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,"FEMALE","Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
"72","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85512","Arachnida",367,"Flame Tree Nursery,Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,10,NA,"2003-09-10T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612814","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","a780f61c-571c-4229-ac18-ff7f3544ea26",2,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612814,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:26.217+00:00","2022-10-18T00:41:26.217+00:00",-15.78,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Flame Tree Nursery,Kununurra, WA, Australia",NA,128.73,"2021-02-24T00:00:00.000+00:00",9,NA,"a780f61c-571c-4229-ac18-ff7f3544ea26",NA,"PRESENT","Trombidiformes",543,"1398551","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,"FEMALE","Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
"73","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85332","Arachnida",367,"Dobson's Farm, Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,"2003-09-11T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612816","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","43869b65-766d-4c36-ad82-b1b8661c65c1",1,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612816,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:19.215+00:00","2022-10-18T00:41:19.215+00:00",-15.7508,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Dobson's Farm, Kununurra, WA, Australia",NA,128.6875,"2021-02-24T00:00:00.000+00:00",9,NA,"43869b65-766d-4c36-ad82-b1b8661c65c1",NA,"PRESENT","Trombidiformes",543,"1398429","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,"MALE","Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
"74","Eutetranychus orientalis (Klein, 1936)",2129393,"Western Australia",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"UQIC85326","Arachnida",367,"Dobson's Farm, Kununurra, WA, Australia, Western Australia, Australia","Arachnids","d3ab26a1-b655-42b3-ae4c-a04b651f4303",NA,0.01667,500,"Australia",290,NA,"a79c2b50-6c8a-11de-8226-b8a03c50a862",NA,NA,11,NA,"2003-09-11T00:00:00",NA,"Tetranychidae",6057,NA,NA,"Australia","1633612817","Eutetranychus","Eutetranychus",2129375,"WGS84",NA,NA,NA,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8",NA,NA,NA,"Eutetranychus orientalis","7000","cf",NA,"Beard, Jenny","e37ad191-6c44-4233-a75e-07d28278acba",1,"19893c10-381e-4534-9bb8-6c37d03ad29e","QM",NA,"442fa096-b2bf-4ecc-b513-ae0958eeec25",FALSE,"AU","NE",1633612817,"Animalia",1,NA,"2022-10-18T00:04:02.411+00:00","2022-10-18T00:41:44.647+00:00","2022-10-18T00:41:44.647+00:00",-15.7508,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Dobson's Farm, Kununurra, WA, Australia",NA,128.6875,"2021-02-24T00:00:00.000+00:00",9,NA,"e37ad191-6c44-4233-a75e-07d28278acba",NA,"PRESENT","Trombidiformes",543,"1398344","Arthropoda",54,"Slide",NA,"DWC_ARCHIVE","AU","f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6","urn:qm.qld.gov.au:collector:5648",NA,NA,NA,"Hand","Eutetranychus orientalis (Klein, 1936)",NA,"FEMALE","Eutetranychus orientalis",2129393,"orientalis","https://biodiversity.org.au/afd/taxa/d68b5ec9-e529-437c-99e0-6ce4805ae3cd",NA,2129393,"ACCEPTED","SPECIES",NA,NA,NA,NA,2003,2022-10-23
