"","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","dataGeneralizations","datasetKey","datasetName","dateIdentified","day","dynamicProperties","elevation","elevationAccuracy","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/nick","http://unknown.org/occurrenceDetails","http://unknown.org/recordId","identificationID","identificationRemarks","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","installationKey","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","otherCatalogNumbers","phylum","phylumKey","preparations","previousIdentifications","programmeAcronym","projectId","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","sex","species","speciesKey","specificEpithet","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate"
"57","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Waikato",NA,"HUMAN_OBSERVATION","34193187","Insecta",216,"Waikato, New Zealand","Observations",NA,NA,NA,325,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2019-10-11T05:03:28",6,NA,NA,NA,"2019-10-06T03:15:00",NA,NA,"15:15:00Z","Dynastidae",4205,NA,NA,"New Zealand","2429542333","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"erincpow","https://www.inaturalist.org/observations/34193187",NA,"74095802",NA,"Erin Powell","34193187",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",2429542333,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:44:57.689+0000","2020-10-11T14:44:57.689+0000",-38.306222,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,174.718255,"2019-10-11T05:31:18.000+0000",10,NA,"https://www.inaturalist.org/observations/34193187","Found dead near beach","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Erin Powell",NA,"https://www.inaturalist.org/observations/34193187","© Erin Powell some rights reserved","Erin Powell",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2019/10/06 3:15 AM +1200","Marokopa, New Zealand",NA,NA,2019,2020-10-17
"58","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Waikato",NA,"HUMAN_OBSERVATION","34329913","Insecta",216,"Waikato, New Zealand","Observations",NA,NA,NA,8,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2019-10-13T22:48:19",14,NA,NA,NA,"2019-10-14T11:45:37",NA,NA,"22:45:37Z","Dynastidae",4205,NA,NA,"New Zealand","2429578102","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"bjorn","https://www.inaturalist.org/observations/34329913",NA,"74391467",NA,"Bjorn Madsen","34329913",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",2429578102,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:19:57.240+0000","2020-10-11T14:19:57.240+0000",-37.804038,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,174.84516,"2019-10-14T00:29:49.000+0000",10,NA,"https://www.inaturalist.org/observations/34329913",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Bjorn Madsen",NA,"https://www.inaturalist.org/observations/34329913","© Bjorn Madsen some rights reserved","Bjorn Madsen",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2019-10-14 11:45:37 AM GMT+13:00","Waikato, NZ-WK, NZ",NA,NA,2019,2020-10-17
"59","Heteronychus arator (Fabricius, 1775)",4995411,NA,"New South Wales",NA,"HUMAN_OBSERVATION","34519935","Insecta",216,"New South Wales, Australia","Observations",NA,NA,NA,122,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2019-10-18T01:01:42",17,NA,NA,NA,"2019-10-17T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","2451598028","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"thebeachcomber","https://www.inaturalist.org/observations/34519935",NA,"74859517",NA,"Thomas Mesaglio","34519935",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",2451598028,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:19:54.537+0000","2020-10-11T14:19:54.537+0000",-33.836858,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,151.255742,"2019-11-03T14:15:14.000+0000",10,NA,"https://www.inaturalist.org/observations/34519935","Bug Boys","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Thomas Mesaglio",NA,"https://www.inaturalist.org/observations/34519935","© Thomas Mesaglio some rights reserved","Thomas Mesaglio",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2019/10/17","Sydney NSW, Australia",NA,NA,2019,2020-10-17
"60","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Australian Capital Territory",NA,"HUMAN_OBSERVATION","4236856","Insecta",216,"Hughes, ACT, Australian Capital Territory, Australia",NA,NA,NA,NA,NA,"Australia",144,"Verbatim identification provided (did not align to national taxonomy)","c19a8f6e-c368-494d-942e-10108d8867a7",NA,NA,7,NA,NA,NA,"2019-10-07T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","2521124198","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ruth Kerruish | KimPullen","6607b9db-e1fa-4b25-8e2e-66d3103abf09",1,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",2521124198,"Animalia",1,NA,"2020-10-13T18:17:26.912+0000","2020-10-13T18:20:24.290+0000","2020-10-13T18:20:24.290+0000",-35.3383,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Hughes, ACT",NA,NA,149.098586,NA,10,NA,"6607b9db-e1fa-4b25-8e2e-66d3103abf09","Not Sensitive","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","Ruth Kerruish",NA,"https://biocache.ala.org.au/occurrences/6607b9db-e1fa-4b25-8e2e-66d3103abf09",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African black beetle",2019,2020-10-17
"61","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Victoria",NA,"HUMAN_OBSERVATION","35969093","Insecta",216,"Victoria, Australia","Observations",NA,NA,NA,96,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2019-11-23T04:52:49",22,NA,NA,NA,"2019-11-22T20:26:00",NA,NA,"09:26:00Z","Dynastidae",4205,NA,NA,"Australia","2465261102","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"d_kurek","https://www.inaturalist.org/observations/35969093",NA,"78610322",NA,"d_kurek","35969093",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",2465261102,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:32:27.006+0000","2020-10-11T14:32:27.006+0000",-37.910827,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,145.056118,"2019-11-23T04:54:53.000+0000",11,NA,"https://www.inaturalist.org/observations/35969093",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","d_kurek",NA,"https://www.inaturalist.org/observations/35969093","© d_kurek some rights reserved","d_kurek",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2019/11/22 8:26 PM AEDT","Elwyn St, Bentleigh East, VIC",NA,NA,2019,2020-10-17
"63","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Bay of Plenty",NA,"HUMAN_OBSERVATION","36738556","Insecta",216,"Bay of Plenty, New Zealand","Observations",NA,NA,NA,6,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2019-12-18T04:54:21",17,NA,NA,NA,"2019-12-17T12:59:00",NA,NA,"22:59:00Z","Dynastidae",4205,NA,NA,"New Zealand","2529282682","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"naturemaniac111","https://www.inaturalist.org/observations/36738556",NA,"80903086",NA,"Stephen Thorpe","36738556",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",2529282682,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:20:40.322+0000","2020-10-11T14:20:40.322+0000",-37.667369,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,176.133708,"2020-01-25T15:03:05.000+0000",12,NA,"https://www.inaturalist.org/observations/36738556","Black beetle with thin legs and oval-shaped body.","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","George",NA,"https://www.inaturalist.org/observations/36738556","© George some rights reserved","George",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2019/12/17 12:59 PM HST","Tauranga South, Tauranga 3112, New Zealand",NA,NA,2019,2020-10-17
"64","Heteronychus arator (Fabricius, 1775)",4995411,NA,"New South Wales",NA,"HUMAN_OBSERVATION",NA,"Insecta",216,"New South Wales, Australia",NA,NA,NA,NA,NA,"Australia",156,"Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Heteronychus arator]]","e3ce628e-9683-4af7-b7a9-47eef785d3bb",NA,NA,14,NA,NA,NA,"2019-12-14T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","2563057698","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='https://bee.questagame.com/#/profile/14758?questagame_user_id=14758'>octonaughts (Medium)</a> | <a href='https://bee.questagame.com/#/profile/23246?questagame_user_id=23246'>Bdano (Medium)</a>","eb72dd2b-46a3-4c3d-9629-959aa941c446",NA,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",2563057698,"Animalia",1,NA,"2020-10-07T21:23:20.479+0000","2020-10-07T21:28:36.458+0000","2020-10-07T21:28:36.458+0000",-33.8,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,151.1,NA,12,NA,"eb72dd2b-46a3-4c3d-9629-959aa941c446",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","17726825-3aa2-4fbc-b0e3-303d3fc5702f","<a href='https://bee.questagame.com/#/profile/34805?questagame_user_id=34805'>CharlieBoy13 | questagame.com</a>","questagame-326166","https://biocache.ala.org.au/occurrences/eb72dd2b-46a3-4c3d-9629-959aa941c446",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator","urn:lsid:biodiversity.org.au:afd.taxon:9ecb8f2e-7852-4eea-badf-6fabc5ec1079",NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African Black Beetle",2019,2020-10-17
"66","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Western Cape",NA,"HUMAN_OBSERVATION","9418664","Insecta",216,"Western Cape, South Africa","Observations",NA,NA,NA,NA,"South Africa",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-01-09T05:25:10",8,NA,NA,NA,"2018-01-08T17:23:00",NA,NA,"15:23:00Z","Dynastidae",4205,NA,NA,"South Africa","1802794157","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"colin25","https://www.inaturalist.org/observations/9418664",NA,"20555015",NA,"Colin Ralston","9418664",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"ZA",1802794157,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:36:48.987+0000","2020-10-11T14:36:48.987+0000",-33.943117,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,22.476128,"2018-01-09T17:30:01.000+0000",1,NA,"https://www.inaturalist.org/observations/9418664",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Colin Ralston",NA,"https://www.inaturalist.org/observations/9418664","© Colin Ralston some rights reserved","Colin Ralston",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2018/01/08 5:23 PM SAST","Bergville",NA,NA,2018,2020-10-17
"67","Heteronychus arator (Fabricius, 1775)",4995411,NA,"New South Wales",NA,"HUMAN_OBSERVATION","9816091","Insecta",216,"New South Wales, Australia","Observations",NA,NA,NA,NA,"Australia",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-02-10T23:49:08",11,NA,NA,NA,"2018-02-11T07:38:00",NA,NA,"20:38:00Z","Dynastidae",4205,NA,NA,"Australia","1831169580","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"slickteam","https://www.inaturalist.org/observations/9816091",NA,"21633344",NA,"James Bailey","9816091",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"AU",1831169580,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:28:44.796+0000","2020-10-11T14:28:44.796+0000",-33.79953,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,151.13666,"2020-10-01T08:48:13.000+0000",2,NA,"https://www.inaturalist.org/observations/9816091","Field Notes - We found this beetle when digging a hole in the front yard. We named it ""Binka"".","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","slickteam",NA,"https://www.inaturalist.org/observations/9816091","© slickteam some rights reserved","slickteam",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2018-02-11T07:38","New South Wales, AU",NA,NA,2018,2020-10-17
"69","Heteronychus arator (Fabricius, 1775)",4995411,NA,"New South Wales",NA,"HUMAN_OBSERVATION",NA,"Insecta",216,"New South Wales, Australia",NA,NA,NA,NA,NA,"Australia",156,"Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Heteronychus arator]]","e3ce628e-9683-4af7-b7a9-47eef785d3bb",NA,NA,21,NA,NA,NA,"2018-02-21T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","1835235614","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1621af90-a02f-4fe6-8f6e-3f4aaa66248c",NA,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",1835235614,"Animalia",1,NA,"2020-10-07T21:23:20.479+0000","2020-10-07T21:28:34.684+0000","2020-10-07T21:28:34.684+0000",-34.1,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,150.5,NA,2,NA,"1621af90-a02f-4fe6-8f6e-3f4aaa66248c",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","17726825-3aa2-4fbc-b0e3-303d3fc5702f","<a href='https://bee.questagame.com/#/profile/12608?questagame_user_id=12608'>Greg McCroary | questagame.com</a>","questagame-140585","https://biocache.ala.org.au/occurrences/1621af90-a02f-4fe6-8f6e-3f4aaa66248c",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator","urn:lsid:biodiversity.org.au:afd.taxon:9ecb8f2e-7852-4eea-badf-6fabc5ec1079",NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African Black Beetle",2018,2020-10-17
"70","Heteronychus arator (Fabricius, 1775)",4995411,NA,"New South Wales",NA,"HUMAN_OBSERVATION",NA,"Insecta",216,"New South Wales, Australia",NA,NA,NA,NA,NA,"Australia",156,"Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Heteronychus arator]]","e3ce628e-9683-4af7-b7a9-47eef785d3bb",NA,NA,20,NA,NA,NA,"2018-02-20T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","2872705406","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3baa8c79-4f40-4aa4-b94c-9864a607175e",NA,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",2872705406,"Animalia",1,NA,"2020-10-07T21:23:20.479+0000","2020-10-07T21:28:35.945+0000","2020-10-07T21:28:35.945+0000",-34.2,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,151,NA,2,NA,"3baa8c79-4f40-4aa4-b94c-9864a607175e",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","17726825-3aa2-4fbc-b0e3-303d3fc5702f","<a href='https://bee.questagame.com/#/profile/6679?questagame_user_id=6679'>SuChanRuss | questagame.com</a>","questagame-140406","https://biocache.ala.org.au/occurrences/3baa8c79-4f40-4aa4-b94c-9864a607175e",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator","urn:lsid:biodiversity.org.au:afd.taxon:9ecb8f2e-7852-4eea-badf-6fabc5ec1079",NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African Black Beetle",2018,2020-10-17
"71","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Auckland",NA,"HUMAN_OBSERVATION","10559190","Insecta",216,"Auckland, New Zealand","Observations",NA,NA,NA,9,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-04-02T06:17:09",31,NA,NA,NA,"2018-03-31T09:40:46",NA,NA,"20:40:46Z","Dynastidae",4205,NA,NA,"New Zealand","1837754989","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"robinlott","https://www.inaturalist.org/observations/10559190",NA,"23471858",NA,"Stephen Thorpe","10559190",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1837754989,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:42:47.199+0000","2020-10-11T14:42:47.199+0000",-36.244396,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,174.722534,"2020-01-22T01:29:54.000+0000",3,NA,"https://www.inaturalist.org/observations/10559190",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Robin Lott",NA,"https://www.inaturalist.org/observations/10559190","© Robin Lott some rights reserved","Robin Lott",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2018-03-31 9:40:46 AM GMT+13:00","Pakiri",NA,NA,2018,2020-10-17
"72","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Auckland",NA,"HUMAN_OBSERVATION","10604999","Insecta",216,"Auckland, New Zealand","Observations",NA,NA,NA,5,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2018-04-04T03:32:25",29,NA,NA,NA,"2018-03-29T12:20:49",NA,NA,"23:20:49Z","Dynastidae",4205,NA,NA,"New Zealand","1837769376","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"alyssab","https://www.inaturalist.org/observations/10604999",NA,"23566164",NA,"Steve Kerr","10604999",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1837769376,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:28:13.449+0000","2020-10-11T14:28:13.449+0000",-36.919022,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,174.70575,"2018-04-04T03:32:26.000+0000",3,NA,"https://www.inaturalist.org/observations/10604999",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","alyssab",NA,"https://www.inaturalist.org/observations/10604999","© alyssab some rights reserved","alyssab",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"Thu Mar 29 2018 12:20:49 GMT+1300 (GMT+13)","Blockhouse Bay Recreation Reserve, Blockhouse Bay, Auckland, NZ",NA,NA,2018,2020-10-17
"73","Heteronychus arator (Fabricius, 1775)",4995411,NA,"New South Wales",NA,"HUMAN_OBSERVATION",NA,"Insecta",216,"New South Wales, Australia",NA,NA,NA,NA,NA,"Australia",156,"Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Heteronychus arator]]","e3ce628e-9683-4af7-b7a9-47eef785d3bb",NA,NA,10,NA,NA,NA,"2018-03-10T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","1844505494","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c916b968-899d-4426-8389-7c0a57794cd6",NA,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",1844505494,"Animalia",1,NA,"2020-10-07T21:23:20.479+0000","2020-10-07T21:28:31.220+0000","2020-10-07T21:28:31.220+0000",-34.3,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,150.9,NA,3,NA,"c916b968-899d-4426-8389-7c0a57794cd6",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","17726825-3aa2-4fbc-b0e3-303d3fc5702f","<a href='https://bee.questagame.com/#/profile/14722?questagame_user_id=14722'>Bridle | questagame.com</a>","questagame-143915","https://biocache.ala.org.au/occurrences/c916b968-899d-4426-8389-7c0a57794cd6",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator","urn:lsid:biodiversity.org.au:afd.taxon:9ecb8f2e-7852-4eea-badf-6fabc5ec1079",NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African Black Beetle",2018,2020-10-17
"74","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Victoria",NA,"HUMAN_OBSERVATION",NA,"Insecta",216,"Victoria, Australia",NA,NA,NA,NA,NA,"Australia",156,"Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Heteronychus arator]]","e3ce628e-9683-4af7-b7a9-47eef785d3bb",NA,NA,17,NA,NA,NA,"2018-03-17T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","1844506422","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5a680d43-5b54-42aa-9e2c-4ef797fc45c2",NA,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",1844506422,"Animalia",1,NA,"2020-10-07T21:23:20.479+0000","2020-10-07T21:28:36.258+0000","2020-10-07T21:28:36.258+0000",-37.9,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,145,NA,3,NA,"5a680d43-5b54-42aa-9e2c-4ef797fc45c2",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","17726825-3aa2-4fbc-b0e3-303d3fc5702f","<a href='https://bee.questagame.com/#/profile/9392?questagame_user_id=9392'>Iliya | questagame.com</a>","questagame-145505","https://biocache.ala.org.au/occurrences/5a680d43-5b54-42aa-9e2c-4ef797fc45c2",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator","urn:lsid:biodiversity.org.au:afd.taxon:9ecb8f2e-7852-4eea-badf-6fabc5ec1079",NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African Black Beetle",2018,2020-10-17
